date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-11-01,10SGH_nlcd24_00,10SGH,10S,24,2024,5.0,7.0,47
2015-11-01,10SGJ_nlcd24_00,10SGJ,10S,24,2024,,,28
2015-11-01,10SDJ_nlcd31_00,10SDJ,10S,31,2024,4.0,14.0,27
2015-11-01,10SDJ_nlcd31_01,10SDJ,10S,31,2024,4.0,7.0,22
2015-11-01,10SEG_nlcd31_00,10SEG,10S,31,2024,4.0,54.0,48
2015-11-01,10SEG_nlcd31_01,10SEG,10S,31,2024,4.0,33.0,41
2015-11-01,10SEH_nlcd31_00,10SEH,10S,31,2024,5.0,29.0,46
2015-11-01,10SEH_nlcd31_01,10SEH,10S,31,2024,6.0,17.0,51
2015-11-01,10SEJ_nlcd31_00,10SEJ,10S,31,2024,5.0,20.0,55
2015-11-01,10SEJ_nlcd31_01,10SEJ,10S,31,2024,4.0,13.0,58
2015-11-01,10SFE_nlcd31_00,10SFE,10S,31,2024,5.0,16.0,57
2015-11-01,10SFE_nlcd31_01,10SFE,10S,31,2024,4.0,13.0,57
2015-11-01,10SFF_nlcd31_00,10SFF,10S,31,2024,4.0,25.0,43
2015-11-01,10SFF_nlcd31_01,10SFF,10S,31,2024,4.0,14.0,44
2015-11-01,10SFG_nlcd31_00,10SFG,10S,31,2024,5.0,17.0,42
2015-11-01,10SFG_nlcd31_01,10SFG,10S,31,2024,6.0,17.0,45
2015-11-01,10SFH_nlcd31_00,10SFH,10S,31,2024,5.0,35.0,48
2015-11-01,10SFH_nlcd31_01,10SFH,10S,31,2024,5.0,35.0,42
2015-11-01,10SFJ_nlcd31_00,10SFJ,10S,31,2024,5.0,23.0,43
2015-11-01,10SFJ_nlcd31_01,10SFJ,10S,31,2024,4.0,10.0,46
2015-11-01,10SGD_nlcd31_00,10SGD,10S,31,2024,4.0,0.0,68
2015-11-01,10SGE_nlcd31_00,10SGE,10S,31,2024,5.0,39.0,55
2015-11-01,10SGF_nlcd31_00,10SGF,10S,31,2024,4.0,3.0,56
2015-11-01,10SGG_nlcd31_00,10SGG,10S,31,2024,5.0,28.0,43
2015-11-01,10SGH_nlcd31_00,10SGH,10S,31,2024,,,35
2015-11-01,10SGJ_nlcd31_00,10SGJ,10S,31,2024,,,33
2015-11-01,10SDJ_nlcd41_00,10SDJ,10S,41,2024,5.0,28.0,29
2015-11-01,10SDJ_nlcd41_01,10SDJ,10S,41,2024,5.0,32.0,40
2015-11-01,10SEG_nlcd41_00,10SEG,10S,41,2024,5.0,21.0,41
